Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,JN8AT2MV3HW280331,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,NISSA,SUBN,GAS     ,"3,498",,,4/26/2018,5/28/2020,BK   ,N,N,N
VEH ,JN8AT2MV3GW132436,PAS,KATONAH        ,NY,10536,NEW YORK    ,2016,NISSA,SUBN,GAS     ,"3,476",,,10/31/2018,12/7/2020,GY   ,N,N,N
VEH ,JN8AT2MV1JW303854,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,NISSA,SUBN,GAS     ,"3,587",,,2/25/2019,3/22/2021,BL   ,N,N,N
VEH ,JN8AT2MV1HW027511,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,NISSA,SUBN,GAS     ,"3,498",,,5/28/2019,8/30/2021,WH   ,N,N,N
VEH ,JN8AT2MV1GW148571,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,NISSA,SUBN,GAS     ,"3,483",,,12/7/2018,12/17/2020,GY   ,N,N,N
VEH ,JN8AT2MV0JW312559,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,NISSA,SUBN,GAS     ,"3,542",,,4/28/2018,1/7/2020,BK   ,N,N,N
VEH ,JN8AT2MV0GW138906,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2016,NISSA,SUBN,GAS     ,"3,476",,,8/2/2018,9/4/2020,GY   ,N,N,N
VEH ,JN8AT2MVXJW350705,SRF,KATONAH        ,NY,10536,WESTCHESTER ,2018,NISSA,SUBN,GAS     ,"3,542",,,12/18/2018,1/12/2021,BL   ,N,N,N
VEH ,JN8AS58V99W430538,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,444",,,12/4/2018,1/11/2021,BK   ,N,N,N
VEH ,JN8AS58V99W164938,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,444",,,8/27/2018,10/3/2020,GY   ,N,N,N
VEH ,JN8AS58V79W450853,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,444",,,7/22/2019,7/25/2021,GY   ,N,N,N
VEH ,JN8AS58V78W133122,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,NISSA,SUBN,GAS     ,"3,336",,,1/4/2019,12/10/2020,WH   ,N,N,N
VEH ,JN8AS58V78W100654,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,NISSA,SUBN,GAS     ,"3,370",,,3/19/2019,5/7/2020,WH   ,N,N,N
VEH ,JN8AS58V69W187562,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,345",,,7/8/2019,8/6/2021,WH   ,N,N,N
VEH ,JN8AS58V58W135385,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,NISSA,SUBN,GAS     ,"3,356",,,9/26/2018,12/29/2020,BK   ,N,N,N
VEH ,JN8AS58V58W105464,SRF,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,NISSA,SUBN,GAS     ,"3,336",,,6/17/2019,7/19/2021,BL   ,N,N,N
VEH ,JN8AS58V39W450803,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,444",,,10/22/2019,12/12/2021,WH   ,N,N,N
VEH ,JN8AS58V39W184988,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,345",,,9/18/2019,9/24/2021,GY   ,N,N,N
VEH ,JN8AS58V38W406489,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,NISSA,SUBN,GAS     ,"3,370",,,8/7/2018,9/12/2020,BK   ,N,N,N
VEH ,JN8AS58V29W177403,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,444",,,7/22/2019,8/22/2021,GY   ,N,N,N
VEH ,JN8AS58VX9W191811,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,NISSA,SUBN,GAS     ,"3,345",,,5/15/2018,7/14/2020,GY   ,N,N,N
VEH ,JN8AS5MV9DW118542,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,4/26/2019,10/5/2020,GY   ,N,N,N
VEH ,JN8AS5MV9BW673679,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,5/14/2019,6/3/2021,BK   ,N,N,N
VEH ,JN8AS5MV9BW306832,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,12/24/2018,1/29/2021,WH   ,N,N,N
VEH ,JN8AS5MV9AW605378,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,345",,,9/3/2019,9/5/2021,GY   ,N,N,N
VEH ,JN8AS5MV8DW608440,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,10/10/2019,6/28/2021,BK   ,N,N,N
VEH ,JN8AS5MV8CW403201,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"3,435",,,12/30/2017,3/21/2020,WH   ,N,N,N
VEH ,JN8AS5MV8BW688528,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,889",,,4/20/2019,4/9/2020,GY   ,N,N,N
VEH ,JN8AS5MV8BW297038,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,338",,,7/19/2019,8/31/2021,RD   ,N,N,N
VEH ,JN8AS5MV7DW114912,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,7/11/2018,7/13/2020,GY   ,N,N,N
VEH ,JN8AS5MV7BW672238,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,5/27/2019,1/14/2021,BK   ,N,N,N
VEH ,JN8AS5MV7BW275967,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,3/21/2019,3/12/2021,WH   ,N,N,N
VEH ,JN8AS5MV6FW764625,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,354",,,6/6/2019,7/31/2021,GY   ,N,N,N
VEH ,JN8AS5MV6DW666093,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,359",,,3/24/2019,1/9/2021,WH   ,N,N,N
VEH ,JN8AS5MV6DW664974,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,359",,,4/4/2018,4/3/2020,BL   ,N,N,N
VEH ,JN8AS5MV6BW297992,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,1/23/2019,2/24/2021,RD   ,N,N,N
VEH ,JN8AS5MV6BW297149,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,338",,,7/1/2019,7/8/2021,BL   ,N,N,N
VEH ,JN8AS5MV5FW751476,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,NISSA,4DSD,GAS     ,"3,389",,,2/15/2018,2/14/2020,BK   ,N,N,N
VEH ,JN8AS5MV5DW665131,PAS,BEDFORD        ,NY,10507,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,359",,,6/20/2018,7/23/2020,BL   ,N,N,N
VEH ,JN8AS5MV5DW652945,PAS,BEDFORD VILLAG ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,359",,,8/30/2018,8/29/2020,BK   ,N,N,N
VEH ,JN8AS5MV5BW684839,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,2/21/2018,3/28/2020,BK   ,N,N,N
VEH ,JN8AS5MV5BW683089,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,3/27/2018,4/18/2020,GY   ,N,N,N
VEH ,JN8AS5MV5BW267964,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,8/29/2018,9/24/2020,GY   ,N,N,N
VEH ,JN8AS5MV5AW148312,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,345",,,10/30/2019,12/27/2021,BK   ,N,N,N
VEH ,JN8AS5MV5AW100132,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,435",,,2/1/2019,2/5/2021,GY   ,N,N,N
VEH ,JN8AS5MV4DW634209,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,1/16/2018,1/27/2020,GY   ,N,N,N
VEH ,JN8AS5MV4DW621766,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,9/5/2018,8/27/2020,BL   ,N,N,N
VEH ,JN8AS5MV4CW394447,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"3,389",,,3/4/2019,2/6/2021,BK   ,N,N,N
VEH ,JN8AS5MV4CW381908,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"3,356",,,9/18/2019,10/14/2021,WH   ,N,N,N
VEH ,JN8AS5MV4AW142243,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,345",,,7/7/2018,8/10/2020,GY   ,N,N,N
VEH ,JN8AS5MV3FW770754,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,354",,,5/3/2019,4/29/2021,GY   ,N,N,N
VEH ,JN8AS5MV2DW102277,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,404",,,10/23/2018,1/4/2021,RD   ,N,N,N
VEH ,JN8AS5MV2BW667738,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,3/19/2018,3/18/2020,GY   ,N,N,N
VEH ,JN8AS5MV1FW754908,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,354",,,8/6/2019,5/20/2021,BK   ,N,N,N
VEH ,JN8AS5MV1FW258913,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,393",,,3/30/2019,4/7/2021,GY   ,N,N,N
VEH ,JN8AS5MV1DW632952,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,359",,,4/16/2019,5/30/2021,BL   ,N,N,N
VEH ,JN8AS5MV1DW108636,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,392",,,8/7/2019,9/14/2021,WH   ,N,N,N
VEH ,JN8AS5MV1CW367870,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"3,389",,,8/22/2018,7/31/2020,WH   ,N,N,N
VEH ,JN8AS5MV0DW100785,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,369",,,3/1/2019,2/15/2021,WH   ,N,N,N
VEH ,JN8AS5MV0BW665101,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,338",,,11/13/2018,1/12/2021,GY   ,N,N,N
VEH ,JN8AS5MV0BW314981,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,338",,,8/26/2019,9/6/2021,WH   ,N,N,N
VEH ,JN8AS5MV0BW301356,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,7/14/2019,8/2/2021,WH   ,N,N,N
VEH ,JN8AS5MVXBW683136,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,10/2/2018,10/21/2020,GY   ,N,N,N
VEH ,JN8AS5MVXBW306726,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,389",,,6/5/2018,6/9/2020,BL   ,N,N,N
VEH ,JN8AS5MVXAW100367,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,345",,,8/28/2019,8/27/2021,BK   ,N,N,N
VEH ,JN8AS5MT6AW003181,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,NISSA,SUBN,GAS     ,"3,191",,,12/21/2018,12/20/2020,WH   ,N,N,N
VEH ,JN8AS5MT4EW101924,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2014,NISSA,SUBN,GAS     ,"3,354",,,4/3/2019,3/5/2021,GY   ,N,N,N
VEH ,JN8AS1MW0AM856531,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,INFIN,SUBN,GAS     ,"4,136",,,8/3/2018,9/9/2020,BR   ,N,N,N
VEH ,JN8AR07Y6YW430134,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2000,NISSA,SUBN,GAS     ,"4,023",,,7/3/2018,7/2/2020,GY   ,N,N,N
VEH ,JN8AR07Y2XW378953,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,NISSA,SUBN,GAS     ,"4,026",,,6/6/2019,6/5/2021,MR   ,N,N,N
VEH ,JN8AR05Y5VW161462,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1997,NISSA,SUBN,GAS     ,"4,005",,,6/21/2019,6/20/2021,GR   ,N,N,N
VEH ,JN8AF5MV7GT654237,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2016,NISSA,SUBN,GAS     ,"3,145",,,12/27/2018,2/2/2021,GY   ,N,N,N
VEH ,JN8AF5MV7FT555528,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,145",,,6/10/2019,6/10/2021,BL   ,N,N,N
VEH ,JN8AF5MV7CT128040,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"3,151",,,10/23/2018,12/11/2020,BK   ,N,N,N
VEH ,JN8AF5MV7BT013680,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,108",,,5/1/2019,5/30/2021,RD   ,N,N,N
VEH ,JN8AF5MV6DT221813,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,113",,,9/12/2019,10/11/2021,BL   ,N,N,N
VEH ,JN8AF5MV5GT650915,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2016,NISSA,SUBN,GAS     ,"3,100",,,9/13/2018,11/10/2020,RD   ,N,N,N
VEH ,JN8AF5MV5DT215288,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,149",,,10/11/2019,3/30/2021,GY   ,N,N,N
VEH ,JN8AF5MV4ET480804,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2014,NISSA,SUBN,GAS     ,"3,082",,,7/6/2018,7/2/2020,GY   ,N,N,N
VEH ,JN8AF5MV3DT226449,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,NISSA,SUBN,GAS     ,"3,149",,,2/27/2019,3/19/2020,WH   ,N,N,N
VEH ,JN8AF5MV1FT564404,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,NISSA,SUBN,GAS     ,"3,120",,,10/31/2019,11/16/2021,BR   ,N,N,N
VEH ,JN8AF5MV1BT020818,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,108",,,7/31/2019,7/26/2021,GY   ,N,N,N
VEH ,JN8AF5MV0GT651261,PAS,BEDFORD        ,NY,10507,WESTCHESTER ,2016,NISSA,SUBN,GAS     ,"3,100",,,10/16/2017,11/18/2019,BK   ,N,N,N
VEH ,JN8AF5MV0BT016615,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"3,108",,,12/26/2018,3/25/2021,RD   ,N,N,N
VEH ,JN8AF5MVXET481603,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,NISSA,SUBN,GAS     ,"3,144",,,10/23/2019,10/2/2021,BL   ,N,N,N
VEH ,JN8AF5MR6CT103570,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"2,839",,,3/2/2018,3/25/2020,BL   ,N,N,N
VEH ,JN8AF5MR5BT000686,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,NISSA,SUBN,GAS     ,"2,908",,,2/18/2019,11/21/2020,BK   ,N,N,N
VEH ,JN8AE2KP5C9033642,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,NISSA,SUBN,GAS     ,"4,254",,,12/20/2018,12/19/2020,GY   ,N,N,N
VEH ,JN8AE2KP4E9105045,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,NISSA,SUBN,GAS     ,"4,245",,,6/25/2018,6/24/2020,GY   ,N,N,N
VEH ,JN8AE2KP1E9102247,OMT,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,NISSA,SUBN,GAS     ,,,7,10/8/2019,11/30/2020,WH   ,N,N,N
VEH ,JN1HS36P5LW101980,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1990,NISSA,2DSD,GAS     ,"2,858",,,6/5/2019,6/4/2021,RD   ,N,N,N
VEH ,JN1FV7EL7HM700368,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,2DSD,GAS     ,"3,927",,,3/19/2019,4/26/2021,BK   ,N,N,N
VEH ,JN1FV7EL4HM701462,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,INFIN,2DSD,GAS     ,"3,927",,,2/22/2019,4/4/2021,BK   ,N,N,N
VEH ,JN1FV7AR6HM872210,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"4,005",,,3/19/2019,6/6/2021,BL   ,N,N,N
VEH ,JN1EV7EL2HM551881,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,2DSD,GAS     ,"3,847",,,2/7/2019,3/27/2021,GY   ,N,N,N
VEH ,JN1EV7EL0HM550731,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,2DSD,GAS     ,"3,847",,,5/3/2019,7/22/2021,GY   ,N,N,N
VEH ,JN1EV7AR9JM437442,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,10/27/2019,12/13/2021,BK   ,N,N,N
VEH ,JN1EV7AR8JM611954,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,9/29/2018,9/28/2020,GY   ,N,N,N
VEH ,JN1EV7AR7KM590760,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2019,INFIN,4DSD,GAS     ,"3,831",,,6/26/2019,6/28/2020,BL   ,N,N,N
VEH ,JN1EV7AR7HM836053,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"3,787",,,8/15/2018,9/1/2020,BK   ,N,N,N
VEH ,JN1EV7AR6JM438967,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,10/22/2018,9/5/2020,BK   ,N,N,N
VEH ,JN1EV7AR5JM445795,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,2/4/2019,3/29/2021,BR   ,N,N,N
VEH ,JN1EV7AR4JM436702,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,11/26/2018,10/23/2020,GY   ,N,N,N
VEH ,JN1EV7AR4HM836284,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"3,787",,,3/5/2019,3/28/2021,WH   ,N,N,N
VEH ,JN1EV7AR4GM342103,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,INFIN,4DSD,GAS     ,"3,891",,,2/27/2018,3/20/2020,GY   ,N,N,N
VEH ,JN1EV7AR2KM592237,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2019,INFIN,4DSD,GAS     ,"3,831",,,7/22/2019,7/21/2021,BK   ,N,N,N
VEH ,JN1EV7AR2JM436696,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,825",,,8/16/2018,8/15/2020,WH   ,N,N,N
VEH ,JN1EV7AR2HM839734,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"3,787",,,6/18/2019,7/27/2021,GY   ,N,N,N
VEH ,JN1EV7AR2HM836008,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"3,787",,,1/29/2019,1/17/2021,WH   ,N,N,N
VEH ,JN1EV7AR2GM345419,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,INFIN,4DSD,GAS     ,"3,781",,,8/24/2018,10/4/2020,GY   ,N,N,N
VEH ,JN1EV7AR1JM433885,MED,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,8/23/2018,10/3/2020,BK   ,N,N,N
VEH ,JN1EV7AR1HM835934,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2017,INFIN,4DSD,GAS     ,"3,787",,,3/25/2019,4/28/2021,GY   ,N,N,N
VEH ,JN1EV7ARXKM550687,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2019,INFIN,4DSD,GAS     ,"3,831",,,6/3/2019,5/31/2021,BL   ,N,N,N
VEH ,JN1EV7ARXJM612233,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,10/1/2018,9/22/2020,WH   ,N,N,N
VEH ,JN1EV7ARXJM610742,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,3/13/2019,3/18/2021,GY   ,N,N,N
VEH ,JN1EV7ARXJM437031,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,783",,,7/30/2018,11/27/2019,WH   ,N,N,N
VEH ,JN1DV6AR8CM860246,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2012,INFIN,4DSD,GAS     ,"3,635",,,9/13/2019,10/30/2021,BL   ,N,N,N
VEH ,JN1DV6ARXBM452006,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,INFIN,4DSD,GAS     ,"3,629",,,3/29/2019,5/1/2021,BL   ,N,N,N
VEH ,JN1DA31A53T424092,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,NISSA,4DSD,GAS     ,"3,159",,,11/15/2018,11/26/2020,GY   ,N,N,N
VEH ,JN1DA31AX2T321300,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2002,NISSA,4DSD,GAS     ,"3,146",,,2/9/2018,2/9/2020,GY   ,N,N,N
VEH ,JN1CZ04S0DX750108,MED,KATONAH        ,NY,10536,WESTCHESTER ,1983,DATSU,SEDN,GAS     ,"2,972",,,11/20/2018,12/15/2020,GY   ,N,N,N
VEH ,JN1CV7AR7JM280100,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,754",,,12/15/2017,1/11/2020,BR   ,N,N,N
VEH ,JN1CV7AR7GM253665,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,INFIN,4DSD,GAS     ,"3,733",,,9/19/2018,10/26/2020,BK   ,N,N,N
VEH ,JN1CV7AR4JM280216,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2018,INFIN,4DSD,GAS     ,"3,754",,,4/25/2019,3/30/2021,BK   ,N,N,N
VEH ,JN1CV7ARXGM250940,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2016,INFIN,4DSD,GAS     ,"3,733",,,7/14/2018,8/27/2020,GY   ,N,N,N
VEH ,JN1CV6FE7CM202788,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,INFIN,CONV,GAS     ,"3,730",,,9/17/2019,10/16/2021,BK   ,N,N,N
VEH ,JN1CV6FEXCM200291,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2012,INFIN,CONV,GAS     ,"3,966",,,7/25/2019,8/21/2021,BK   ,N,N,N
VEH ,JN1CV6EL9EM131886,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2014,INFIN,2DSD,GAS     ,"3,723",,,9/10/2019,10/6/2021,BK   ,N,N,N
VEH ,JN1CV6AR9DM769192,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,7/4/2018,6/14/2020,GY   ,N,N,N
VEH ,JN1CV6AR6DM761583,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,5/31/2019,5/13/2021,WH   ,N,N,N
VEH ,JN1CV6AR6AM450666,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,INFIN,4DSD,GAS     ,"3,690",,,9/24/2019,12/6/2021,GY   ,N,N,N
VEH ,JN1CV6AR5DM354693,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,8/20/2019,8/31/2021,GY   ,N,N,N
VEH ,JN1CV6AR4DM355799,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,2/21/2018,3/8/2020,GY   ,N,N,N
VEH ,JN1CV6AR3DM765333,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,1/10/2018,1/7/2020,BK   ,N,N,N
VEH ,JN1CV6AR3DM359326,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,7/31/2018,9/10/2020,GY   ,N,N,N
VEH ,JN1CV6AR2DM757787,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,6/15/2018,7/19/2020,GY   ,N,N,N
VEH ,JN1CV6AR2DM358278,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,2/5/2018,2/4/2020,GY   ,N,N,N
VEH ,JN1CV6AR2AM456528,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,INFIN,4DSD,GAS     ,"3,605",,,6/21/2019,6/22/2021,GY   ,N,N,N
VEH ,JN1CV6AR1DM765458,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2013,INFIN,4DSD,GAS     ,"3,710",,,10/23/2019,12/1/2021,GY   ,N,N,N
